movieId,user_score,language,budget,revenue
6049,57,Italian,-,-
6051,66,English,-,-
6055,56,English,"$10,000,000.00","$18,225,518.00"
6057,62,English,"$24,000,000.00","$23,510,601.00"
6058,62,English,"$26,000,000.00","$90,900,000.00"
6059,64,English,"$46,000,000.00","$101,200,000.00"
6060,52,English,-,"$24,128,678.00"
6062,71,English,-,-
6063,65,English,"$500,000.00","$264,349.00"
6064,71,English,-,"$1,350,000.00"
6067,61,English,-,-
6070,59,Japanese,-,"$795,312.00"
6078,60,English,"$18,000,000.00","$70,700,000.00"
6086,57,English,-,-
6090,57,English,-,"$15,782,478.00"
6093,71,English,-,"$6,455,530.00"
6095,63,Cantonese,-,-
6100,65,English,-,"$9,077,413.00"
6101,73,English,-,"$14,000,000.00"
6104,73,English,-,-
6107,71,Italian,-,-
6111,61,English,-,"$5,588,800.00"
6116,50,English,-,-
6119,74,French,-,-
6122,73,English,-,-
6123,74,French,-,"$30,878.00"
6124,64,English,-,-
6125,60,English,-,-
6140,69,Italian,-,-
6141,51,English,-,"$16,894,678.00"
6143,52,English,-,"$9,056,073.00"
6145,56,English,-,-
6148,67,English,"$8,000,000.00","$46,509.00"
6153,52,English,-,"$16,897,768.00"
6155,68,English,"$50,000,000.00","$177,500,000.00"
6156,61,English,"$50,000,000.00","$88,300,000.00"
6157,53,English,"$78,000,000.00","$179,179,718.00"
6158,59,English,"$20,000,000.00","$135,700,000.00"
6159,58,English,"$2,500,000.00","$548,712.00"
6162,60,English,"$3,500,000.00","$255,000.00"
6163,67,French,-,"$5,126,264.00"
6166,58,English,"$35,000,000.00","$117,270,765.00"
6169,65,English,-,"$9,800,000.00"
6170,70,English,"$2,700,000.00","$37,799,643.00"
6178,75,English,"$800,000.00","$6,792,000.00"
6181,64,English,"$1,640,000.00",-
6182,70,English,-,-
6183,71,English,"$1,600,000.00","$18,750,000.00"
6184,64,English,"$1,500,000.00",-
6185,62,English,"$15,000,000.00","$12,150,301.00"
6186,63,English,"$56,000,000.00","$12,900,000.00"
6187,74,English,"$50,000,000.00","$38,955,598.00"
6188,66,English,"$24,000,000.00","$87,100,000.00"
6192,70,Danish,-,-
6193,64,English,"$4,000,000.00","$563,711.00"
6195,67,English,-,-
6196,61,English,"$25,000,000.00","$56,500,000.00"
6197,67,English,-,"$5,809,240.00"
6201,68,English,"$8,500,000.00",-
6202,62,Hebrew,-,-
6203,55,English,-,-
6204,57,English,"$20,000,000.00","$8,000,000.00"
6210,60,Korean,-,-
6212,60,English,"$20,000,000.00","$132,700,000.00"
6213,69,English,"$75,000,000.00","$86,500,000.00"
6214,72,French,"$3,500,000.00","$6,500,000.00"
6215,60,English,-,"$4,600,000.00"
6216,71,German,-,-
6217,66,English,-,-
6218,63,English,"$3,500,159.00","$76,578,641.00"
6219,62,English,"$55,000,000.00","$34,234,008.00"
6220,61,English,"$22,000,000.00","$8,564,586.00"
6222,64,English,-,-
6223,65,English,"$2,000,000.00",-
6225,71,English,"$5,037,000.00","$14,500,000.00"
6228,72,English,-,-
6232,68,English,-,-
6234,70,English,-,-
6235,73,German,-,"$5,575,304.00"
6237,69,English,-,-
6238,61,English,"$12,500,000.00","$29,888,235.00"
6239,70,English,"$3,440,000.00","$10,000,000.00"
6241,70,French,-,-
6242,70,Japanese,"$1,200,000.00","$19,400,000.00"
6244,73,Hindi,-,"$2,080,046.00"
6245,67,English,"$8,000,000.00","$20,000,000.00"
6246,60,English,-,-
6249,53,English,"$20,000,000.00","$8,586,376.00"
6250,56,English,"$68,000,000.00","$75,700,000.00"
6251,67,English,"$46,000,000.00","$62,870,546.00"
6252,55,English,"$30,000,000.00","$19,526,014.00"
6254,72,English,"$600,000.00","$3,000,000.00"
6263,65,English,"$50,000,000.00","$42,792,561.00"
6264,58,English,"$60,000,000.00","$74,208,267.00"
6265,56,English,"$35,200,000.00","$37,788,228.00"
6266,63,English,"$20,000,000.00","$50,700,000.00"
6267,51,English,-,-
6268,71,English,"$800,000.00","$2,816,116.00"
6269,69,English,-,"$97,000.00"
6270,77,Japanese,-,-
6271,78,French,"$700,000.00","$850,000.00"
6273,76,English,-,-
6279,61,English,-,-
6280,61,English,"$36,000,000.00","$44,350,926.00"
6281,68,English,"$13,000,000.00","$97,837,138.00"
6283,77,Japanese,-,-
6285,62,English,"$7,500,000.00","$723,000.00"
6286,74,Finnish,-,$921.00
6287,61,English,"$75,000,000.00","$195,745,823.00"
6288,64,English,"$250,000.00","$3,800,000.00"
6289,69,English,"$13,000,000.00","$17,040,871.00"
6290,62,English,"$7,000,000.00","$17,949,758.00"
6291,76,Swedish,"$4,600,000.00","$1,007,747.00"
6294,55,English,"$52,000,000.00","$37,713,879.00"
6295,68,English,-,"$6,126,237.00"
6296,68,English,"$6,000,000.00","$18,750,246.00"
6297,68,English,"$20,000,000.00","$71,406,573.00"
6298,51,English,"$15,000,000.00","$34,000,000.00"
6299,76,French,"$35,866,397.00","$20,217,080.00"
6300,72,Danish,-,-
6301,72,English,"$2,200,000.00","$3,251,794.00"
6302,38,English,-,-
6303,71,English,"$6,500,000.00","$12,376,563.00"
6305,71,English,"$1,500,000.00","$2,000,000.00"
6306,77,English,-,-
6308,60,English,"$40,000,000.00","$93,151,591.00"
6310,52,English,-,-
6313,51,English,-,-
6314,60,English,-,"$12,416,686.00"
6315,63,English,-,-
6316,60,English,"$24,000,000.00","$21,049,053.00"
6319,56,French,-,-
6320,52,English,"$3,000,000.00","$9,563,393.00"
6322,63,English,"$15,000,000.00","$23,014,206.00"
6323,72,English,"$28,000,000.00","$90,259,536.00"
6324,60,English,-,-
6327,80,English,-,"$34,837.00"
6329,68,English,-,-
6330,53,English,"$20,000,000.00","$5,484,302.00"
6331,74,English,-,-
6332,63,English,"$17,000,000.00","$55,534,455.00"
6333,70,English,"$110,000,000.00","$407,711,549.00"
6334,63,English,"$1,000,000.00","$464,000.00"
6335,61,English,-,"$5,227,348.00"
6336,69,Kurdish,-,-
6337,68,English,"$10,000,000.00","$1,271,244.00"
6338,59,English,"$60,000,000.00","$164,433,867.00"
6339,67,French,-,"$7,727,906.00"
6341,61,English,-,"$735,992.00"
6342,63,English,-,-
6344,62,Icelandic,-,-
6345,62,English,"$25,000,000.00","$14,202,899.00"
6347,68,English,-,-
6348,50,English,-,-
6349,68,English,"$1,200,000.00","$38,682,707.00"
6350,80,Japanese,"$3,000,000.00","$5,228,752.00"
6357,69,English,"$2,000,000.00",-
6358,65,English,-,-
6365,70,English,"$150,000,000.00","$738,599,701.00"
6367,61,English,"$35,000,000.00","$20,298,207.00"
6368,68,English,-,-
6370,71,French,"$5,300,000.00","$3,897,799.00"
6371,67,Japanese,-,"$20,900,000.00"
6373,67,English,"$80,000,000.00","$484,600,000.00"
6374,56,English,"$40,000,000.00","$26,800,000.00"
6375,85,English,-,-
6376,66,Italian,-,-
6377,78,English,"$94,000,000.00","$940,335,536.00"
6378,68,English,"$60,000,000.00","$176,070,171.00"
6379,63,English,"$12,600,000.00","$28,650,575.00"
6380,72,English,-,"$4,076,990.00"
6382,70,Chinese,-,-
6383,65,English,"$76,000,000.00","$236,350,661.00"
6385,71,English,"$8,000,000.00","$41,400,000.00"
6386,68,English,-,-
6387,67,Cantonese,-,"$4,303,351.00"
6390,67,English,-,-
6395,60,English,"$275,000.00",-
6400,74,French,-,-
6402,62,English,-,-
6405,65,English,-,"$4,419,657.00"
6407,64,English,-,-
6408,75,English,-,-
6410,59,English,-,-
6412,71,English,-,-
6415,69,Italian,-,-
6417,53,English,"$9,000,000.00",-
6422,68,English,-,-
6424,63,English,"$35,000,000.00","$23,562,716.00"
6425,61,English,-,-
6427,67,English,-,-
6428,69,English,"$2,500,000.00","$5,050,000.00"
6429,73,English,-,"$2,250,000.00"
6433,79,Russian,-,-
6434,69,English,-,-
6436,71,English,-,"$4,104,962.00"
6440,75,English,"$9,000,000.00","$6,153,939.00"
6442,67,Castilian,-,-
6448,72,English,"$5,355,000.00",-
6449,67,English,-,-
6452,71,English,-,-
6453,73,English,-,-
6454,71,English,-,"$6,263,883.00"
6460,74,English,"$1,300,000.00",-
6461,63,English,"$5,000,000.00",-
6464,61,English,"$8,500,000.00","$23,700,000.00"
6465,59,English,-,-
6466,63,English,"$8,000,000.00","$7,310,000.00"
6476,61,English,"$22,000,000.00","$11,500,000.00"
6477,70,English,"$2,000,000.00",-
6480,69,English,-,-
6482,42,English,"$19,000,000.00","$39,267,515.00"
6483,34,English,"$12,000,000.00","$4,922,166.00"
6484,53,English,"$75,000,000.00","$51,142,659.00"
6493,53,English,"$30,000,000.00","$15,368,897.00"
6502,72,English,"$8,000,000.00","$85,700,000.00"
6503,55,English,"$120,000,000.00","$259,200,000.00"
6506,68,Cantonese,-,"$23,330.00"
6509,77,German,"$130,000.00",-
6510,53,English,"$2,500,000.00","$764,083.00"
6514,17,English,-,-
6515,71,English,$575.00,-
6516,68,English,"$3,520,000.00","$4,300,000.00"
6517,56,English,-,"$17,530,973.00"
6523,59,English,-,"$20,000,000.00"
6527,71,English,"$3,005,000.00","$6,746,000.00"
6528,58,English,-,-
6530,77,English,-,"$5,100,000.00"
6533,73,English,"$4,000,000.00","$66,000,000.00"
6534,55,English,"$137,000,000.00","$245,360,480.00"
6535,57,English,"$45,000,000.00","$124,914,842.00"
6536,70,English,"$60,000,000.00","$80,767,884.00"
6537,62,English,"$200,000,000.00","$435,000,000.00"
6538,65,English,"$7,800,000.00","$22,441,323.00"
6539,78,English,"$140,000,000.00","$655,011,224.00"
6541,60,English,"$78,000,000.00","$179,265,204.00"
6542,71,Russian,-,-
6545,67,English,-,-
6547,59,English,"$1,900,000.00","$1,600,000.00"
6548,66,English,"$130,000,000.00","$273,300,000.00"
6549,55,English,-,-
6550,63,English,"$40,000,000.00","$160,600,000.00"
6551,46,English,"$2,500,000.00",-
6552,69,English,-,-
6553,72,Italian,-,"$384,336.00"
6554,53,English,-,-
6557,54,English,-,-
6558,64,English,-,"$33,691,313.00"
6559,65,English,"$20,000,000.00","$19,300,000.00"
6560,50,English,"$1,500,000.00","$5,585,154.00"
6561,63,English,-,-
6563,52,English,-,"$546,000.00"
6564,57,English,"$95,000,000.00","$160,100,000.00"
6565,70,English,"$87,000,000.00","$148,300,000.00"
6566,51,English,"$38,000,000.00","$197,000,000.00"
6567,63,English,"$15,000,000.00","$2,300,805.00"
6568,55,English,-,"$1,628,154.00"
6571,72,Castilian,"$4,000,000.00","$146,402.00"
6572,54,English,"$7,000,000.00",-
6573,70,English,"$2,750,000.00",-
6574,45,English,"$13,000,000.00","$5,451,119.00"
6577,55,English,$89.00,"$1,250,712.00"
6578,71,English,"$3,500,000.00",-
6579,75,English,"$3,000,000.00","$4,000,000.00"
6581,68,English,"$10,000,000.00","$1,500,000.00"
6582,63,English,-,"$14,393,902.00"
6583,58,English,-,"$882,290.00"
6584,54,English,-,-
6586,62,English,"$55,000,000.00","$231,449,203.00"
6587,40,English,"$75,600,000.00","$7,266,209.00"
6588,56,English,-,-
6591,74,English,-,"$20,957,001.00"
6592,60,English,-,-
6593,65,English,"$26,000,000.00","$160,846,332.00"
6595,62,English,"$80,000,000.00","$207,700,000.00"
6596,50,English,-,"$12,991,996.00"
6597,58,Japanese,-,"$77,567.00"
6598,72,English,-,-
6603,63,English,-,-
6604,72,Italian,-,-
6609,74,Italian,-,-
6611,79,Italian,-,"$71,461.00"
6612,69,English,-,-
6614,64,English,-,-
6615,60,English,"$30,000,000.00","$116,600,000.00"
6616,60,English,"$6,000,000.00","$5,141,166.00"
6617,72,English,"$22,000,000.00","$68,300,000.00"
6618,71,Cantonese,"$10,000,005.00","$42,776,760.00"
6619,67,English,"$20,000,000.00","$44,600,000.00"
6620,72,English,"$2,000,000.00","$6,003,587.00"
6624,55,English,"$28,000,000.00","$58,795,814.00"
6625,59,English,-,-
6628,48,English,"$4,506,756.00","$20,307,325.00"
6629,69,English,"$658,000.00","$23,800,000.00"
6631,56,English,"$6,000,000.00","$12,974,636.00"
6636,65,English,"$4,500,000.00","$18,135,531.00"
6638,59,English,"$350,000.00","$17,343,596.00"
6639,74,English,"$4,000,000.00","$11,000,000.00"
6643,82,Japanese,-,-
6644,74,French,-,-
6645,65,English,"$777,000.00","$2,437,000.00"
6650,77,English,-,-
6654,65,Japanese,-,-
6656,49,English,-,-
6658,56,English,"$7,000,000.00","$74,865,517.00"
6659,69,English,"$11,000,000.00","$48,572,000.00"
6660,80,English,"$500,000.00",-
6662,69,English,-,"$10,878,107.00"
6663,68,English,"$6,000,000.00","$33,833,201.00"
6664,67,English,"$10,000,000.00","$57,500,000.00"
6665,63,English,-,-
6666,75,French,"$800,000.00",-
6667,75,English,-,-
6668,75,Chinese,-,-
6669,83,Japanese,-,"$55,240.00"
6670,54,English,-,-
6671,71,English,-,-
6678,61,English,"$13,000,000.00","$5,000,000.00"
6679,68,English,-,-
6684,73,Italian,-,-
6686,56,English,"$38,000,000.00","$34,300,000.00"
6687,50,English,"$14,000,000.00",-
6688,68,Czech,-,-
6689,56,English,"$1,000,000.00",-
6691,55,English,-,-
6692,59,English,-,-
6695,61,English,"$17,000,000.00","$63,102,666.00"
6699,61,English,-,-
6702,51,English,-,-
6705,58,English,"$5,000,000.00","$742,898.00"
6706,62,English,"$20,000,000.00",-
6707,57,English,"$1,500,000.00","$30,600,000.00"
6708,70,English,"$62,000,000.00","$65,565,672.00"
6709,63,English,"$29,000,000.00","$98,200,000.00"
6710,59,English,-,-
6711,74,English,"$4,000,000.00","$119,723,856.00"
6713,78,Japanese,-,"$37,641.00"
6715,44,English,-,-
6718,58,English,-,"$8,800,000.00"
6720,58,English,"$10,000,000.00","$21,100,000.00"
6721,71,Cantonese,-,"$3,826,459.00"
6722,71,Cantonese,-,"$30,399,676.00"
6723,64,Cantonese,-,"$27,540,561.00"
6724,79,English,"$2,500,000.00","$30,900,000.00"
6731,70,English,"$3,500,000.00","$34,000,000.00"
6732,69,English,"$24,000,000.00","$33,208,099.00"
6734,59,English,"$40,000,000.00","$14,358,033.00"
6744,58,English,"$3,200,000.00","$10,000,000.00"
6746,50,English,-,-
6748,67,English,"$1,355,000.00","$5,000,000.00"
6750,62,English,"$18,000,000.00","$13,600,000.00"
6751,54,English,"$45,000,000.00","$29,119,434.00"
6752,57,English,"$15,000,000.00","$30,238,577.00"
6753,72,English,-,-
6754,68,English,"$22,000,000.00","$95,708,457.00"
6755,66,English,"$1,000,000.00","$1,239,541.00"
6760,64,English,-,-
6763,61,English,"$40,000,000.00","$19,322,135.00"
6764,65,English,"$85,000,000.00","$80,900,000.00"
6765,69,English,"$18,000,000.00","$58,878,723.00"
6768,64,English,"$30,000,000.00","$29,400,000.00"
6769,60,English,"$4,361,898.00","$3,031,801.00"
6770,60,English,"$2,500,000.00","$12,300,000.00"
6772,72,French,"$1,000,000.00",-
6773,74,French,"$9,500,000.00","$14,776,760.00"
6774,73,English,"$5,952,000.00","$2,120,439.00"
6775,70,English,-,-
6776,73,Hindi,"$5,200,000.00","$8,100,000.00"
6777,80,English,"$3,000,000.00","$10,000,000.00"
6780,72,English,-,"$2,279,692.00"
6782,69,Finnish,-,-
6783,75,French,"$8,847,685.00","$273,520.00"
6785,72,English,-,"$5,000,000.00"
6786,70,English,"$1,250,000.00","$17,000,000.00"
6787,77,English,"$8,500,000.00","$70,600,000.00"
6788,58,English,-,"$9,398,308.00"
6789,67,French,-,-
6790,66,Polish,"$8,000,000.00","$8,826,094.00"
6791,72,Danish,-,"$4,398,938.00"
6793,58,English,-,"$147,214,049.00"
6794,55,English,"$15,000,000.00","$118,243,066.00"
6796,76,English,"$6,500,000.00","$57,504,069.00"
6797,64,English,"$30,000,000.00","$49,114,016.00"
6798,66,English,-,-
6800,61,English,"$25,000,000.00","$49,042,224.00"
6803,68,English,"$3,800,000.00",-
6804,55,English,"$3,000,000.00","$5,101.00"
6807,73,English,"$9,000,000.00","$15,000,000.00"
6808,75,English,"$7,700,000.00","$21,000,000.00"
6809,61,English,-,"$48,143,579.00"
6810,65,English,"$19,000,000.00","$175,000,000.00"
6811,59,English,"$9,000,000.00","$4,350,774.00"
6812,59,English,"$10,000,000.00","$21,600,000.00"
6814,55,English,"$25,000,000.00","$38,348,988.00"
6816,68,English,"$6,000,000.00","$3,685,862.00"
6817,63,English,"$24,000,000.00","$2,300,000.00"
6818,83,Russian,-,"$168,817.00"
6820,69,English,"$5,000,000.00",-
6821,51,English,"$2,500,000.00","$15,000,000.00"
6827,29,English,-,-
6832,66,English,"$25,000,000.00","$43,001,500.00"
6835,52,English,-,-
6836,38,English,-,-
6837,71,English,-,-
6849,69,English,-,-
6850,57,English,"$20,000,000.00","$23,400,000.00"
6851,63,English,-,"$1,345,236.00"
6852,75,English,"$3,500,000.00","$13,007,551.00"
6853,47,English,"$4,900,000.00","$989,000.00"
6856,70,English,-,-
6857,78,Japanese,"$60,000,000.00",-
6858,73,Polish,-,-
6860,62,English,"$23,000,000.00","$20,246,790.00"
6862,63,English,"$50,000,000.00","$55,495,563.00"
6863,71,English,"$35,000,000.00","$131,100,000.00"
6867,74,English,"$500,000.00","$8,679,814.00"
6868,61,English,"$5,000,000.00","$2,466,444.00"
6869,74,Portuguese,-,"$217,201.00"
6870,77,English,"$25,000,000.00","$156,800,000.00"
6872,31,English,"$12,000,000.00","$13,818,181.00"
6873,59,English,"$60,000,000.00","$119,940,815.00"
6874,80,English,"$30,000,000.00","$180,906,076.00"
6879,69,English,"$60,000,000.00","$80,154,140.00"
6880,63,English,"$9,500,000.00","$107,400,000.00"
6881,64,English,"$300,000.00",-
6882,65,Japanese,-,"$73,060.00"
6883,58,English,"$7,000,000.00","$10,000,000.00"
6884,66,English,"$17,000,000.00","$9,439,660.00"
6885,52,English,"$12,000,000.00","$23,726,793.00"
6886,64,English,"$35,000,000.00",-
6887,72,English,"$35,000,000.00","$53,293,628.00"
6888,60,English,"$48,000,000.00","$220,700,000.00"
6889,73,English,"$128,000,000.00","$250,397,798.00"
6890,71,English,"$3,000,000.00","$10,000,000.00"
6893,70,English,"$3,000,000.00",-
6898,70,English,-,-
6899,32,English,-,-
6902,74,English,"$7,000,000.00",-
6909,66,Cantonese,"$10,706,075.00","$1,766,761.00"
6911,67,English,-,-
6912,66,English,-,-
6918,79,Bengali,-,"$170,215.00"
6920,76,French,-,-
6927,60,English,"$30,000,000.00","$24,900,000.00"
6932,70,English,"$6,000,000.00","$2,944,752.00"
6934,67,English,"$150,000,000.00","$424,988,211.00"
6935,77,English,-,-
6936,67,English,"$32,000,000.00","$228,500,000.00"
6938,80,English,-,$54.00
6939,78,German,-,"$585,604.00"
6942,71,English,"$40,000,000.00","$249,600,000.00"
6944,65,English,"$20,000,000.00","$89,325,780.00"
6945,69,English,-,-
6946,64,English,"$80,000,000.00","$68,500,000.00"
6947,71,English,"$150,000,000.00","$212,000,000.00"
6948,79,English,"$300,000.00","$7,808,524.00"
6949,61,English,-,-
6950,63,English,"$60,000,000.00","$38,364,277.00"
6951,53,English,"$109,000,000.00","$133,800,000.00"
6952,61,English,"$40,000,000.00","$141,591,324.00"
6953,73,English,"$20,000,000.00","$60,427,839.00"
6954,70,French,"$8,000,000.00","$3,432,342.00"
6957,65,English,"$23,000,000.00","$76,500,000.00"
6958,57,English,"$90,000,000.00","$182,290,266.00"
6959,57,English,"$80,000,000.00","$43,935,763.00"
6961,66,English,"$11,000,000.00","$31,000,000.00"
6962,60,English,-,-
6963,66,English,-,-
6965,69,English,-,-
6966,64,English,"$16,000,000.00","$48,900,000.00"
6967,72,English,-,-
6969,64,French,-,-
6970,70,English,-,-
6971,73,German,-,"$1,007,976.00"
6973,57,English,"$32,000,000.00","$28,600,000.00"
6974,63,English,-,-
6975,73,German,-,-
6978,67,English,"$23,000.00","$1,228,108.00"
6979,71,English,"$12,000,000.00","$124,600,000.00"
6981,79,Danish,-,-
6982,78,French,-,"$10,188.00"
6983,68,English,-,-
6984,68,English,"$1,000,000.00",-
6985,80,French,-,"$18,121.00"
6986,73,English,"$3,900,000.00","$9,000,000.00"
6987,79,German,"$18,000.00","$8,811.00"
6989,63,English,-,"$15,856,028.00"
6990,67,English,"$6,000,000.00",-
6992,60,English,"$20,000,000.00","$27,058,304.00"
6993,75,English,"$6,400,000.00","$40,084,041.00"
6994,62,English,"$24,000,000.00","$65,595,485.00"
6996,47,English,"$34,000,000.00","$15,600,000.00"
6997,62,English,"$35,000,000.00",-
6998,63,English,-,-
6999,61,English,$26.00,$94.00
7000,57,English,"$65,000,000.00","$17,218,080.00"
7001,72,English,"$3,500,000.00","$24,946,533.00"
7004,61,English,"$15,000,000.00","$201,957,688.00"
7005,54,English,"$23,000,000.00","$52,487,045.00"
7007,68,English,"$29,000,000.00","$59,500,000.00"
7008,70,Italian,"$1,250,000.00","$36,182,181.00"
7009,71,English,"$30,000,000.00","$7,300,000.00"
7010,70,French,-,"$5,013,090.00"
7012,62,English,"$20,000,000.00","$15,379,253.00"
7013,79,English,"$795,000.00",-
7015,60,English,-,"$25,092,802.00"
7016,64,English,"$25,000,000.00","$16,057,580.00"
7017,60,English,"$15,000,000.00","$44,065,653.00"
7018,68,English,"$22,000,000.00","$221,303,188.00"
7019,63,English,"$18,000,000.00","$18,532,286.00"
7020,66,English,-,"$2,155,000.00"
7022,73,Japanese,"$4,500,000.00","$30,600,000.00"
7023,72,Chinese,"$1,000,000.00","$6,900,000.00"
7024,64,Italian,"$800,000.00","$1,800,000.00"
7025,64,English,-,-
7026,64,English,-,"$35,114,428.00"
7027,70,English,"$23,000,000.00","$32,200,000.00"
7028,67,English,"$15,000,000.00","$15,260,154.00"
7030,70,English,"$35,000,000.00","$4,651,977.00"
7031,57,English,-,"$6,484,246.00"
7032,65,English,-,"$15,645,616.00"
7033,65,English,"$12,000,000.00","$110,996,879.00"
7034,71,Swedish,-,-
7036,62,English,"$1,200,000.00","$80,000,000.00"
7037,71,Castilian,-,"$1,710,057.00"
7038,58,English,-,"$1,433,668.00"
7040,71,English,-,"$17,307,019.00"
7041,56,English,-,"$5,777,916.00"
7044,70,English,"$9,500,000.00","$14,569,027.00"
7045,69,English,"$11,000,000.00","$15,400,000.00"
7046,65,English,"$22,000,000.00","$63,766,510.00"
7047,69,English,"$24,000,000.00","$18,707,466.00"
7048,65,English,"$25,000,000.00","$44,480,039.00"
7049,61,English,-,-
7050,69,English,"$747,000.00","$2,727,000.00"
7051,60,English,-,-
7052,64,English,"$864,000.00","$1,276,000.00"
7053,70,English,-,-
7054,74,English,-,-
7055,68,English,"$886,000.00","$2,600,000.00"
7056,72,English,"$151,000.00","$557,000.00"
7057,64,English,-,"$25,002,557.00"
7058,65,English,-,-
7059,73,English,"$2,770,000.00","$5,840,000.00"
7060,70,English,"$3,500,000.00","$24,593,103.00"
7061,70,English,-,-
7062,75,English,"$2,650,000.00","$3,100,000.00"
7063,75,German,"$370,000.00","$37,041.00"
7064,75,French,-,-
7065,60,English,"$100,000.00","$11,000,000.00"
7067,73,Italian,-,"$78,550.00"
7069,71,English,"$3,100,000.00",-
7070,74,English,"$3,000,000.00","$9,012,000.00"
7071,78,English,-,"$16,626.00"
7072,76,English,"$531,374.00","$1,103,757.00"
7073,73,English,-,"$12,368,234.00"
7074,71,English,-,-
7075,73,English,"$4,000,000.00",-
7076,72,English,"$5,500,000.00","$42,300,000.00"
7078,71,English,"$1,250,000.00",-
7079,72,English,"$1,800,000.00","$6,877,900.00"
7080,69,English,"$439,000.00","$2,281,000.00"
7082,65,English,-,-
7083,66,English,-,-
7084,75,English,-,-
7085,67,English,-,-
7086,70,English,"$350,000.00",-
7087,68,English,"$8,000,000.00","$27,201,487.00"
7088,70,Portuguese,-,-
7089,79,Italian,-,-
7090,75,Chinese,"$31,000,000.00","$177,394,432.00"
7091,69,English,-,-
7092,66,English,"$1,152,000.00","$1,439,000.00"
7093,73,English,"$4,000,000.00",-
7096,73,English,-,-
7099,79,Japanese,"$1,000,000.00","$3,301,446.00"
7101,63,English,"$20,000,000.00","$54,830,779.00"
7102,59,English,"$20,000,000.00","$66,700,000.00"
7103,53,English,-,-
7104,58,English,"$35,000,000.00","$94,900,000.00"
7107,63,English,"$5,000,000.00","$45,000,000.00"
7108,67,Cantonese,-,"$194,720.00"
7109,63,French,-,-
7114,73,English,-,-
7115,78,Italian,-,"$2,900,000.00"
7116,79,French,-,-
7117,55,English,"$1,000,000.00","$8,600,000.00"
7118,69,Japanese,"$8,000,000.00",-
7121,71,English,"$1,728,000.00","$9,470,000.00"
7122,71,French,-,-
7123,70,English,"$16,000,000.00","$2,641,357.00"
7124,65,English,-,-
7125,68,English,-,-
7127,61,English,"$16,000,000.00","$4,409,328.00"
7131,64,English,-,-
7132,74,English,-,-
7134,64,Danish,-,-
7137,67,English,"$4,000,000.00","$10,400,000.00"
7139,72,English,-,-
7141,79,English,-,-
7142,63,English,"$18,000,000.00","$62,646,763.00"
7143,76,English,"$140,000,000.00","$456,800,000.00"
7147,78,English,"$70,000,000.00","$123,200,000.00"
7149,66,English,"$80,000,000.00","$270,000,000.00"
7150,53,English,"$55,000,000.00","$65,784,503.00"
7151,66,English,"$10,500,000.00","$31,500,000.00"
7153,85,English,"$94,000,000.00","$1,118,888,979.00"
7154,69,English,"$65,000,000.00",-
7155,66,English,"$10,000,000.00","$96,542,059.00"
7156,77,English,-,-
7158,71,English,"$16,500,000.00","$16,942,795.00"
7160,72,English,"$8,000,000.00","$60,400,000.00"
7161,63,English,"$40,000,000.00","$190,212,113.00"
7162,69,English,"$79,000,000.00","$173,013,509.00"
7163,62,English,"$60,000,000.00","$95,427,515.00"
7164,72,English,"$100,000,000.00","$121,975,011.00"
7165,52,English,"$15,000,000.00","$2,281,585.00"
7167,64,English,"$5,740,000.00","$4,098,613.00"
7169,62,English,"$23,000,000.00","$12,195,626.00"
7171,68,English,-,-
7173,60,English,"$42,000,000.00","$178,300,000.00"
7175,52,English,"$40,000,000.00","$46,546,197.00"
7176,70,Persian,-,-
7177,70,Pashto,"$46,000.00",-
7178,63,English,"$6,500,000.00","$26,533,200.00"
7179,66,English,-,-
7181,65,English,-,-
7184,63,English,"$4,620,000.00","$2,600,000.00"
7190,68,English,-,-
7191,53,English,-,"$3,000,000.00"
7192,69,English,"$6,000,000.00","$3,283,371.00"
7193,60,English,"$49,000,000.00","$20,423,389.00"
7202,60,English,"$3,000,000.00",-
7205,66,English,-,-
7206,74,French,-,-
7208,64,English,-,-
7209,70,French,-,-
7211,71,English,-,-
7212,69,English,-,-
7215,75,English,-,"$3,650,000.00"
7216,70,English,"$455,000.00",-
7217,73,English,"$1,678,000.00","$3,430,000.00"
7218,77,English,"$565,000.00",-
7219,69,English,"$539,000.00","$1,596,000.00"
7222,42,English,"$100,000.00",-
7223,69,English,-,-
7225,71,English,"$1,000,000.00",-
7228,56,English,"$30,000,000.00","$14,100,000.00"
7234,79,Italian,-,-
7235,70,Japanese,"$1,400,010.00","$80,631.00"
7236,63,English,"$400,000.00","$6,900,000.00"
7238,75,Polish,-,-
7243,71,English,"$385,907.00","$1,750,000.00"
7245,50,English,-,-
7247,68,English,"$10,000,000.00","$7,500,445.00"
7248,55,Thai,-,-
7251,61,English,"$3,000,000.00",-
7254,76,English,"$13,000,000.00","$96,800,000.00"
7255,57,English,"$17,000,000.00","$16,980,098.00"
7256,75,English,-,"$13,885,802.00"
7257,49,English,"$50,000,000.00","$6,808,550.00"
7258,58,English,-,"$10,900,000.00"
7259,63,English,-,-
7260,68,English,"$850,000.00","$819,939.00"
7261,59,English,"$18,000,000.00","$65,070,412.00"
7262,56,English,"$18,000,000.00","$16,951,702.00"
7263,71,English,"$28,000,000.00","$64,400,000.00"
7264,56,French,-,-
7265,72,English,"$15,000,000.00","$15,100,000.00"
7266,62,English,"$40,000.00","$143,312.00"
7282,19,English,-,-
